region_code,sgg_name,sido,name,year,net_rate,in_rate,out_rate,net,gross_in,gross_out,gross,in_strength,out_strength,net_strength,in_deg_cent,out_deg_cent,deg_cent,betweenness,closeness,pagerank,population,ln_pop,pop_density,youth_pop,elderly_pop,youth_ratio,aging_ratio,aging_index,median_age,extinction_risk,hh_count,hh_size,nat_increase,dep_total,working_age_ratio,crude_marriage,fertility,aged_ratio_70p,fiscal_indep,employ_rate,unemp_rate,biz_count,worker_count,grdp_pc,manuf_share,car_per_capita,apt_price,housing_per1k,doctor_per1000,hospital_bed,univ_count,academy_pk,culture_facility_count,childcare_pk,senior_fac_pk,univ_student,area_km2,road_pavement_rate,water_supply,sewer_supply,house_age,seoul_dist_km,total_strength
47920,봉화군,경상북도,경상북도 봉화군,2013,3.9535020947660353,72.5792175606302,68.62571546586418,134,2460,2326,4786,2460.0,2326.0,134.0,0.8026315789473684,0.8026315789473684,1.6052631578947367,1.932143133163305e-05,86.9434757282225,0.0011819182912227,33894.0,10.431,28.2105589979945,4147.0,10164.0,12.234842897182476,29.986723705561293,,,0.408008658008658,16011.0,2.117,-5.8,,,3.8,1.578,23.11,10.47,69.6,0.4499999999999999,,,,,0.4,,,1.4,7.3,,0.6,4.0,9.2,18.2,,1201.465026,75.6,55.3,61.8,,184.8,4786.0
47920,봉화군,경상북도,경상북도 봉화군,2014,9.22905093613144,82.29726949416572,73.06821855803427,314,2800,2486,5286,2800.0,2486.0,314.0,0.8245614035087718,0.8201754385964912,1.644736842105263,1.932143133163305e-05,86.61426035433922,0.0012289971333505,34023.0,10.4348,28.31764747250164,4000.0,10400.0,11.75640724194686,30.56665882906184,,,0.3846153846153846,16268.0,2.091,-5.3,,,3.8,1.652,23.73,5.19,71.75,0.3,,,,,0.4,,,1.4,7.1,,0.4,4.0,9.5,18.9,,1201.4769247000002,75.6,56.2,61.8,,184.8,5286.0
47920,봉화군,경상북도,경상북도 봉화군,2015,1.3902035021296733,68.00165641268339,66.61145291055372,47,2299,2252,4551,2299.0,2252.0,47.0,0.8114035087719298,0.7894736842105263,1.600877192982456,0.0,95.9803608332161,0.0011311509135764,33808.0,10.4285,28.127500459694485,3809.0,10529.0,11.266230885267236,31.14259516696737,356.1,55.8,0.3617627504986228,16409.0,2.06,-8.3,71.4,58.34,3.6,1.623,23.87,5.94,71.65,0.8,,,,,0.5,,,1.4,8.1,,0.4,4.0,9.5,18.6,,1201.9553621,75.6,62.6,61.8,48.1,184.8,4551.0
47920,봉화군,경상북도,경상북도 봉화군,2016,-1.0137451921643459,68.01037598020216,69.0241211723665,-34,2281,2315,4596,2281.0,2315.0,-34.0,0.7850877192982456,0.8070175438596491,1.5921052631578947,0.0,84.81608324124657,0.0011629860337509,33539.0,10.4205,27.89661652919099,3689.0,10671.0,10.998807394156232,31.815742397137747,381.4,56.5,0.3457033080311124,16492.0,2.034,-7.7,71.9,58.17,3.7,1.6,23.92,6.0,70.9,1.25,,,,20.0,0.5,,,1.5,7.1,,0.4,4.0,10.5,18.4,,1202.2604950999998,74.5,63.9,61.8,46.1,184.8,4596.0
47920,봉화군,경상북도,경상북도 봉화군,2017,-0.8418773865720557,64.3434859737214,65.18536336029345,-28,2140,2168,4308,2140.0,2168.0,-28.0,0.7982456140350876,0.7763157894736842,1.5745614035087718,0.0,78.06870384035234,0.0011298499266659,33259.0,10.4121,27.67453969832577,3523.0,10912.0,10.592303066746842,32.80817799158148,403.5,57.3,0.3228555718475073,16583.0,2.006,-7.4,73.7,57.57,2.7,1.566,24.74,6.01,71.44999999999999,0.55,2494.0,10768.0,,20.0,0.5,,,1.5,7.9,,0.4,4.0,11.1,18.0,,1201.7905397,76.7,65.9,61.9,46.9,184.8,4308.0
47920,봉화군,경상북도,경상북도 봉화군,2018,-2.770757847943245,66.13281368937064,68.90357153731388,-91,2172,2263,4435,2172.0,2263.0,-91.0,0.8026315789473684,0.8157894736842105,1.6184210526315788,0.0,77.2984122436278,0.0011227548748221,32843.0,10.3995,27.32442940761775,3300.0,11008.0,10.047497259773476,33.51601510169285,428.4,57.9,0.299781976744186,16705.0,1.966,-10.1,74.2,57.41,2.5,1.512,25.31,5.72,72.1,0.6000000000000001,2530.0,10845.0,,20.0,0.5,,,1.5,7.8,,0.4,4.0,10.9,17.7,,1201.9647148,76.3,67.4,61.5,46.8,184.8,4435.0
47920,봉화군,경상북도,경상북도 봉화군,2019,-11.66407465007776,60.80870917573873,72.47278382581648,-375,1955,2330,4285,1955.0,2330.0,-375.0,0.8070175438596491,0.8245614035087718,1.631578947368421,0.0,73.25848485168157,0.0010748571801523,32150.0,10.3782,26.74632396243992,3090.0,11194.0,9.610898572361668,34.81695748188237,465.3,58.7,0.2760407361086296,16705.0,1.925,-9.5,76.4,56.69,2.6,1.48,26.18,5.06,71.6,1.0,2602.0,11414.0,,16.67,0.6,,,1.5,7.9,,0.4,4.0,12.3,17.7,,1202.0343448,76.3,68.8,64.5,47.1,184.8,4285.0
47920,봉화군,경상북도,경상북도 봉화군,2020,-9.049342731948943,65.15526767003239,74.20461040198133,-285,2052,2337,4389,2052.0,2337.0,-285.0,0.8684210526315789,0.8245614035087718,1.6929824561403508,0.0,75.79426680783348,0.001070897848189,31494.0,10.3576,26.19908379794148,2867.0,11537.0,9.103032227337671,36.63121130338149,509.3,59.6,0.2485048106093438,16908.0,1.863,-12.0,79.7,55.65,2.0,1.302,26.87,6.18,71.15,0.85,3330.0,,32.159,16.67,0.6,,,1.6,8.1,,0.4,4.0,14.2,17.2,,1202.1031057,95.9,69.0,72.8,48.7,184.8,4389.0
47920,봉화군,경상북도,경상북도 봉화군,2021,-7.151680644951564,67.128275144659,74.27995578961055,-220,2065,2285,4350,2065.0,2285.0,-220.0,0.7982456140350876,0.8026315789473684,1.600877192982456,0.0,71.64627035225708,0.0011095650322966,30762.0,10.334,25.588918156222576,2579.0,11756.0,8.383447648148751,38.21473848454312,562.0,60.5,0.2193773392310309,16882.0,1.822,-12.8,83.9,54.38,2.2,0.93,27.63,6.74,72.85,0.85,3598.0,,39.414,16.67,0.6,,,1.5,8.3,,0.4,4.0,15.1,16.9,,1202.1610219000002,96.6,70.9,74.3,49.2,184.8,4350.0
47920,봉화군,경상북도,경상북도 봉화군,2022,-3.848833737018481,62.974883041905834,66.82371677892432,-116,1898,2014,3912,1898.0,2014.0,-116.0,0.7763157894736842,0.7982456140350876,1.5745614035087718,0.0,68.67185561776128,0.0011187374801173,30139.0,10.3136,25.068211836232983,2427.0,11964.0,8.05242203052422,39.69475779694758,633.0,61.3,0.2028585757271815,16830.0,1.791,-15.5,86.8,53.53,2.0,1.026,28.53,6.52,74.45,0.6,3508.0,,42.547,14.29,0.6,,,1.5,8.0,,0.4,5.0,17.8,16.5,,1202.279612,96.6,71.4,74.6,50.8,184.8,3912.0
47920,봉화군,경상북도,경상북도 봉화군,2023,-2.9726716886802014,60.46684457656318,63.439516265243384,-88,1790,1878,3668,1790.0,1878.0,-88.0,0.8026315789473684,0.837719298245614,1.6403508771929824,0.0,79.81666553246556,0.001120017064546,29603.0,10.2956,24.61377636583607,2272.0,12219.0,7.674638562356438,41.27482772598297,685.2,61.8,0.1859399296178083,16823.0,1.76,-15.1,89.7,52.71,1.8,0.915,29.27,6.24,75.05,0.5,3686.0,,,14.29,0.6,,,1.5,8.1,,0.5,4.0,19.8,16.2,,1202.7004536,96.6,72.1,75.1,52.2,184.8,3668.0
47920,봉화군,경상북도,경상북도 봉화군,2024,-9.710084616451658,55.34748231377445,65.0575669302261,-280,1596,1876,3472,1596.0,1876.0,-280.0,0.7982456140350876,0.7719298245614035,1.5701754385964912,0.0,71.17019829963462,0.0010479029589334,28836.0,10.2694,23.97673019520789,2054.0,12563.0,7.122793633179596,43.56555813711551,771.9,62.4,0.1634959802594921,16600.0,1.737,-16.6,92.8,51.87,2.2,0.78,30.41,6.85,73.75,0.3999999999999999,4017.0,,,14.29,0.7,,547.16,1.5,8.4,,0.5,4.0,23.8,16.2,,1202.6660752,96.6,71.0,77.2,52.9,184.8,3472.0
47920,봉화군,경상북도,경상북도 봉화군,2025,-2.5781387956913298,61.486844428748014,64.06498322443935,-73,1741,1814,3555,1741.0,1814.0,-73.0,0.7543859649122806,0.7938596491228069,1.5482456140350875,0.0,74.54723386876171,0.0010874867558954,28315.0,10.2511,23.54,1913.0,12822.0,6.755897725667468,45.28181946602628,,,0.1491966931835907,16502.0,1.716,,,,2.1,0.81,31.93,7.28,,,,,,,0.7,,,1.4,8.5,,0.5,,24.9,,,1202.7,,,,,184.8,3555.0
47250,상주시,경상북도,경상북도 상주시,2008,-8.30320456249229,59.80205160323018,68.10525616572248,-875,6302,7177,13479,6302.0,7177.0,-875.0,0.9166666666666666,0.925438596491228,1.8421052631578947,0.0,182.4867580557155,0.0017574963389088,105381.0,11.5653,83.98025309171453,,,22.43,23.31,,,,43432.0,2.426,-3.8,,,4.8,1.344,15.65,10.76,,,,,,,0.4,,,1.5,5.7,,1.1,9.0,,17.4,,1254.8307027,,65.7,57.0,,155.2,13479.0
47250,상주시,경상북도,경상북도 상주시,2009,10.262880385658331,78.3933413678819,68.13046098222355,1090,8326,7236,15562,8326.0,7236.0,1090.0,0.9429824561403508,0.9035087719298244,1.8464912280701755,0.004366643480949,189.06520041753697,0.0021396599532151,106208.0,11.5732,84.63918490438851,,,22.32,23.56,,,,44549.0,2.384,-3.1,,,4.2,1.396,16.44,14.18,,,,,,,0.4,,,1.4,7.3,,1.1,10.0,11.1,17.3,,1254.8325000999998,,66.0,64.4,,155.2,15562.0
47250,상주시,경상북도,경상북도 상주시,2010,-9.15658999876902,62.55267169789881,71.70926169666784,-967,6606,7573,14179,6606.0,7573.0,-967.0,0.93859649122807,0.9342105263157894,1.87280701754386,0.0,181.51928578789017,0.0018950503575155,105607.0,11.5675,84.15861322122721,,,21.49,23.74,,,,44981.0,2.348,-4.4,,,4.5,1.41,17.16,11.38,,,,,,,0.4,,,1.6,7.4,,1.2,8.0,11.1,17.3,,1254.856704,,67.5,65.3,,155.2,14179.0
47250,상주시,경상북도,경상북도 상주시,2011,-5.330276543917467,59.32081960166213,64.6510961455796,-558,6210,6768,12978,6210.0,6768.0,-558.0,0.912280701754386,0.925438596491228,1.8377192982456136,0.0,178.68971045478025,0.0018500556290931,104685.0,11.5587,83.42629040434521,15797.0,25193.0,15.089887855109566,24.06530004011998,,,0.6270392569364506,45047.0,2.324,-4.2,,,4.2,1.361,18.0,12.1,,,,,,,0.4,,,1.5,8.6,,1.2,9.0,11.6,17.3,,1254.820267,,67.5,66.2,,155.2,12978.0
47250,상주시,경상북도,경상북도 상주시,2012,-0.7390912057745099,61.44055595016414,62.179647155938646,-77,6401,6478,12879,6401.0,6478.0,-77.0,0.9166666666666666,0.93859649122807,1.8552631578947367,0.004366643480949,161.1045898962082,0.0019256405289392,104182.0,11.5539,83.02801670691503,15329.0,25870.0,14.713532918038451,24.83130645114846,,,0.5925396211828373,45174.0,2.306,-4.4,,,4.4,1.453,19.11,12.72,,,,,,,0.4,,,1.6,9.0,,1.1,9.0,12.1,17.1,,1254.781267,,69.8,66.9,,155.2,12879.0
47250,상주시,경상북도,경상북도 상주시,2013,-2.728697772531109,56.86722272753662,59.595920500067734,-282,5877,6159,12036,5877.0,6159.0,-282.0,0.925438596491228,0.9298245614035088,1.8552631578947367,0.0,159.06370265091766,0.0018631914404552,103346.0,11.5458,82.3610849499725,14668.0,26390.0,14.19296157604962,25.535332423776207,,,0.5558165971959076,45413.0,2.276,-5.8,,,4.0,1.326,19.67,13.08,62.05,0.8500000000000001,,,,,0.4,,,1.6,9.7,,1.1,9.0,12.9,16.9,,1254.7916296,95.3,76.8,66.8,,155.2,12036.0
47250,상주시,경상북도,경상북도 상주시,2014,1.2537417875053456,61.404190802005985,60.15044901450064,129,6318,6189,12507,6318.0,6189.0,129.0,0.956140350877193,0.9342105263157894,1.8903508771929824,0.004366643480949,159.8813947051132,0.0019384021916159,102892.0,11.5414,81.99834501691166,14275.0,27059.0,13.87363571865919,26.29819326873548,,,0.5275509072766916,45845.0,2.244,-6.1,,,4.1,1.308,20.02,8.05,64.0,1.3,,,,,0.5,,,1.7,9.9,,1.1,9.0,13.0,16.6,,1254.8058132,95.4,75.6,67.1,,155.2,12507.0
47250,상주시,경상북도,경상북도 상주시,2015,0.1269853673784359,59.79057182487741,59.66358645749897,13,6121,6108,12229,6121.0,6108.0,13.0,0.9429824561403508,0.894736842105263,1.8377192982456136,0.0,185.60988912162043,0.0018972264366297,102374.0,11.5364,81.58587900659394,13692.0,27514.0,13.374358974358977,26.87570207570208,265.0,51.9,0.4976375663298684,46313.0,2.21,-5.7,59.9,62.54,4.0,1.391,20.12,8.39,62.85,1.6,,,,,0.5,,,1.8,11.2,,1.1,9.0,12.8,16.3,,1254.8004783,95.6,73.9,67.6,40.5,155.2,12229.0
47250,상주시,경상북도,경상북도 상주시,2016,0.8939184078429061,58.77267949586931,57.87876108802641,91,5983,5892,11875,5983.0,5892.0,91.0,0.925438596491228,0.9298245614035088,1.8552631578947367,0.0087332869618981,144.13267983229167,0.0019217667222588,101799.0,11.5308,81.12768299574613,13365.0,27723.0,13.1286836935167,27.2328094302554,276.5,52.1,0.4820906828265339,46750.0,2.178,-7.1,58.3,63.17,3.4,1.302,20.19,8.66,63.3,1.35,,,,15.79,0.5,,,1.9,11.4,,1.1,10.0,13.3,16.0,,1254.7997951,97.0,72.5,69.2,39.3,155.2,11875.0
47250,상주시,경상북도,경상북도 상주시,2017,-0.8717445788384003,56.07893250913846,56.95067708797686,-88,5661,5749,11410,5661.0,5749.0,-88.0,0.956140350877193,0.93859649122807,1.894736842105263,0.0042700363242909,136.52408653252292,0.0018739832436899,100947.0,11.5224,80.45776465244306,13008.0,28493.0,12.885842215794272,28.225422990054284,292.5,53.0,0.4565331835889517,47048.0,2.146,-7.4,60.4,62.34,3.2,1.176,20.82,8.86,62.45,1.2,7671.0,31275.0,,19.05,0.5,,,1.9,12.0,,1.1,10.0,12.7,15.7,,1254.6582724,97.0,72.5,72.6,42.7,155.2,11410.0
47250,상주시,경상북도,경상북도 상주시,2018,1.1864761657876108,61.965961095546234,60.77948492975862,119,6215,6096,12311,6215.0,6096.0,119.0,0.9517543859649122,0.925438596491228,1.87719298245614,0.004366643480949,142.9510175895929,0.0019544984134981,100297.0,11.5159,79.93844381009436,12713.0,29055.0,12.675227821093143,28.96867335340685,306.6,53.5,0.4375494751333677,47527.0,2.11,-8.1,61.4,61.96,3.4,1.241,21.42,9.09,63.5,2.0,7804.0,31811.0,,19.05,0.5,,,1.9,11.7,,1.1,10.0,13.1,15.3,,1254.6779149,97.2,75.1,72.6,42.8,155.2,12311.0
47250,상주시,경상북도,경상북도 상주시,2019,10.90497378039091,78.1920387732401,67.2870649928492,1098,7873,6775,14648,7873.0,6775.0,1098.0,0.9473684210526316,0.93859649122807,1.8859649122807016,0.0085400726485818,149.17515229496152,0.002300298581353,100688.0,11.5198,80.25244968974721,12684.0,29773.0,12.597205255787625,29.56926774523533,326.0,54.3,0.4260235784099687,48796.0,2.063,-7.3,63.2,61.27,3.0,1.238,21.96,8.45,65.65,2.0,7968.0,33000.0,,19.05,0.5,,,1.9,12.1,,1.0,11.0,12.3,14.8,,1254.6408289,97.2,74.4,72.7,43.3,155.2,14648.0
47250,상주시,경상북도,경상북도 상주시,2020,-26.782408359731765,57.874274900234504,84.65668325996627,-2604,5627,8231,13858,5627.0,8231.0,-2604.0,0.9210526315789472,0.9517543859649122,1.87280701754386,0.0,147.92553933822504,0.0017276832023738,97228.0,11.4848,77.4967423516874,11373.0,30410.0,11.697127400261238,31.276676711680672,343.1,55.2,0.3739888194672805,48856.0,1.99,-8.9,65.9,60.28,2.7,1.066,22.98,8.45,63.85,1.35,12341.0,,26.44,18.18,0.6,,,2.0,12.4,,1.0,11.0,12.6,14.5,,1254.6075750999998,97.4,75.5,73.5,44.2,155.2,13858.0
47250,상주시,경상북도,경상북도 상주시,2021,-4.216980934642027,64.07090387794823,68.28788481259025,-403,6123,6526,12649,6123.0,6526.0,-403.0,0.9298245614035088,0.9649122807017544,1.894736842105263,0.0,144.50595610439598,0.0019151757531844,95566.0,11.4676,76.16842920344894,10731.0,31094.0,11.228771437839422,32.53633576443751,369.2,56.1,0.3451148131472309,48965.0,1.952,-9.2,68.9,59.21,2.3,0.988,23.47,8.08,66.1,1.2999999999999998,12883.0,,29.617,17.39,0.6,,,2.1,13.4,,1.0,11.0,13.6,14.2,,1254.6668088,98.1,79.2,74.1,45.4,155.2,12649.0
47250,상주시,경상북도,경상북도 상주시,2022,5.378441939191968,65.00532571211626,59.626883772924295,510,6164,5654,11818,6164.0,5654.0,510.0,0.93859649122807,0.9342105263157894,1.87280701754386,0.0,139.85530539756445,0.0021070801754318,94823.0,11.4598,75.5752087495253,10390.0,31879.0,10.957141651902472,33.61912595967266,396.8,56.6,0.3259198845635057,49315.0,1.923,-12.2,70.6,58.62,2.8,1.073,24.18,8.2,66.7,1.05,13332.0,,29.179,16.67,0.6,,,2.0,15.5,,1.0,11.0,13.9,13.9,,1254.683931,98.1,79.1,77.2,46.1,155.2,11818.0
47250,상주시,경상북도,경상북도 상주시,2023,0.10654392806153977,57.11819983379147,57.01165590572993,10,5361,5351,10712,5361.0,5351.0,10.0,0.925438596491228,0.9342105263157894,1.8596491228070176,0.004366643480949,136.64941752425833,0.0019043761202604,93858.0,11.4495,74.80476579580045,9945.0,32703.0,10.595680755175316,34.84268956626429,430.6,57.1,0.3041005412347491,49493.0,1.896,-10.7,72.1,58.11,2.3,0.978,24.85,8.57,67.0,0.9,13909.0,,,16.67,0.6,,,2.0,14.9,,1.0,11.0,12.6,13.8,,1254.7061540999998,98.1,79.6,78.3,48.0,155.2,10712.0
47250,상주시,경상북도,경상북도 상주시,2024,-9.635274904735983,55.42732716385411,65.0626020685901,-885,5091,5976,11067,5091.0,5976.0,-885.0,0.9298245614035088,0.9342105263157894,1.8640350877192984,0.004366643480949,131.90440444508704,0.0018406965634981,91850.0,11.4279,73.20493842325399,9256.0,33614.0,10.077190232006185,36.59622649726187,469.5,57.6,0.2753614565359671,49163.0,1.868,-12.1,74.0,57.47,2.4,0.95,25.79,8.24,67.4,1.0499999999999998,14506.0,,,16.0,0.6,,526.23,2.0,15.3,,1.1,12.0,12.4,13.6,,1254.6967729,98.1,81.3,80.7,50.3,155.2,11067.0
47250,상주시,경상북도,경상북도 상주시,2025,-8.83321466714133,54.679156283374866,63.51237095051619,-794,4915,5709,10624,4915.0,5709.0,-794.0,0.9166666666666666,0.9473684210526316,1.8640350877192984,0.004366643480949,132.1045380938615,0.001799709383773,89888.0,11.4063,71.64,8797.0,34570.0,9.786514478968506,38.45854331453237,,,0.2544691929418571,48776.0,1.843,,,,2.6,0.87,27.0,8.37,,,,,,,0.7,,,2.0,15.0,,1.0,,13.1,,,1254.706,,,,,155.2,10624.0
47840,성주군,경상북도,경상북도 성주군,2008,-9.461620469083156,77.29211087420043,86.75373134328358,-426,3480,3906,7386,3480.0,3906.0,-426.0,0.7587719298245613,0.8201754385964912,1.5789473684210529,0.0,181.50453504026763,0.0012321647274596,45024.0,10.715,73.08714558936789,,,22.1,23.3,,,,19325.0,2.33,-5.4,,,5.0,1.297,15.82,14.31,,,,,,,0.5,,,1.2,7.8,,0.9,4.0,,16.2,,616.0317199,,31.4,26.4,,216.3,7386.0
47840,성주군,경상북도,경상북도 성주군,2009,17.822693791652053,104.41511750263066,86.5924237109786,813,4763,3950,8713,4763.0,3950.0,813.0,0.8552631578947368,0.8333333333333333,1.68859649122807,0.0,189.47565999255104,0.0014437830849806,45616.0,10.728,74.03432993659692,,,21.79,23.39,,,,19839.0,2.299,-6.5,,,4.0,1.291,16.29,15.12,,,,,,,0.5,,,1.4,7.4,,0.9,3.0,14.5,17.2,,616.1465909,,33.7,26.2,,216.3,8713.0
47840,성주군,경상북도,경상북도 성주군,2010,-10.510278434056834,84.92128331382897,95.43156174788581,-476,3846,4322,8168,3846.0,4322.0,-476.0,0.8114035087719298,0.8114035087719298,1.6228070175438596,0.0,179.78856072391247,0.0013327397293955,45289.0,10.7208,73.50380946399414,,,20.92,23.54,,,,20092.0,2.254,-6.4,,,4.6,1.26,16.91,16.43,,,,,,,0.5,,,1.5,8.8,,0.9,4.0,14.9,17.3,,616.1449362999999,,37.7,29.4,,216.3,8168.0
47840,성주군,경상북도,경상북도 성주군,2011,12.68624014022787,96.86678352322524,84.18054338299737,579,4421,3842,8263,4421.0,3842.0,579.0,0.8114035087719298,0.8026315789473684,1.6140350877192982,0.0,192.56197997222725,0.0014581838049822,45640.0,10.7285,74.07408726251725,7135.0,10716.0,15.63287395105278,23.478889594881792,,,0.6658268010451661,20428.0,2.234,-5.2,,,4.8,1.465,17.29,15.76,,,,,,,0.5,,,1.5,10.0,,0.7,4.0,14.3,17.0,,616.1398902999999,,41.1,29.9,,216.3,8263.0
47840,성주군,경상북도,경상북도 성주군,2012,-7.445653378243624,85.84661067653511,93.29226405477874,-336,3874,4210,8084,3874.0,4210.0,-336.0,0.7675438596491228,0.7982456140350876,1.5657894736842104,0.0,169.9024219996374,0.0013941154838863,45127.0,10.7172,73.24265515648266,6874.0,10992.0,15.23222832831058,24.35738344265201,,,0.6253639010189228,20395.0,2.213,-3.9,,,4.6,1.586,18.17,15.87,,,,,,,0.5,,,1.5,9.5,,0.7,4.0,13.9,17.4,,616.1300392999999,,49.5,30.2,,216.3,8084.0
47840,성주군,경상북도,경상북도 성주군,2013,3.394945303658997,84.36328133667651,80.96833603301751,153,3802,3649,7451,3802.0,3649.0,153.0,0.8421052631578947,0.7938596491228069,1.6359649122807016,0.0,165.1342040313764,0.0014007873662174,45067.0,10.7159,73.14437945966051,6735.0,11351.0,14.94408449454158,25.18638501819473,,,0.5933397938507621,20686.0,2.179,-5.5,,,4.6,1.449,18.73,14.98,68.8,1.5,,,,,0.6,,,1.7,12.8,,0.8,4.0,13.9,17.3,,616.137567,91.7,59.7,34.7,,216.3,7451.0
47840,성주군,경상북도,경상북도 성주군,2014,2.5344034147751273,90.92728040728308,88.39287699250795,114,4090,3976,8066,4090.0,3976.0,114.0,0.763157894736842,0.8157894736842105,1.5789473684210529,0.0,184.68022828507284,0.0014090855758331,44981.0,10.714,73.00564625418183,6615.0,11675.0,14.705882352941178,25.954826374994443,,,0.5665952890792291,20989.0,2.143,-4.6,,,3.9,1.47,19.11,8.8,69.65,1.0499999999999998,,,,,0.6,,,1.7,17.7,,0.7,4.0,13.7,17.5,,616.130427,92.2,67.7,35.6,,216.3,8066.0
47840,성주군,경상북도,경상북도 성주군,2015,5.796264629461015,97.4927269093251,91.69646227986408,261,4390,4129,8519,4390.0,4129.0,261.0,0.7938596491228069,0.7938596491228069,1.587719298245614,0.0,197.2848058744653,0.001498707588315,45029.0,10.7151,73.0850668567654,6382.0,11991.0,14.172773706417944,26.628914057295137,330.4,53.2,0.5322325077141189,21444.0,2.1,-5.0,54.8,64.6,3.4,1.674,19.09,10.32,70.4,1.05,,,,,0.6,,,1.7,18.4,,0.7,4.0,13.3,17.2,,616.1176548999999,92.4,73.3,36.0,37.0,216.3,8519.0
47840,성주군,경상북도,경상북도 성주군,2016,8.870700143789405,89.12730892600376,80.25660878221436,401,4029,3628,7657,4029.0,3628.0,401.0,0.7938596491228069,0.7894736842105263,1.5833333333333333,0.0,156.89710996903082,0.0014966381227326,45205.0,10.719,73.36936974600745,6274.0,12377.0,13.878688669645625,27.37910896783613,357.7,53.8,0.5069079744687727,21877.0,2.066,-5.5,55.1,64.47,3.5,1.64,19.25,10.15,70.45,1.2999999999999998,,,,52.63,0.7,,,1.7,18.5,,0.6,4.0,13.4,16.6,,616.1290488999999,92.4,71.8,37.3,35.9,216.3,7657.0
47840,성주군,경상북도,경상북도 성주군,2017,4.38654791971288,87.13279276884221,82.74624484912933,198,3933,3735,7668,3933.0,3735.0,198.0,0.8070175438596491,0.8201754385964912,1.6271929824561402,0.0,160.25264826497474,0.0014675437872987,45138.0,10.7175,73.26627599738266,6096.0,12820.0,13.50495137242739,28.401160858680964,375.3,54.5,0.4755070202808112,22389.0,2.016,-6.0,57.3,63.57,3.5,1.541,19.9,10.42,69.4,1.35,4333.0,20342.0,,50.0,0.7,,,1.8,22.0,,0.7,4.0,12.3,16.3,,616.081538,92.4,72.6,38.1,35.8,216.3,7668.0
47840,성주군,경상북도,경상북도 성주군,2018,-3.4697349570200573,85.64648997134671,89.11622492836676,-155,3826,3981,7807,3826.0,3981.0,-155.0,0.7894736842105263,0.8771929824561403,1.6666666666666663,0.0,157.6906082521599,0.0013821236171529,44672.0,10.7071,72.50753342024089,5816.0,13123.0,13.019049537752108,29.37568553712533,402.8,55.2,0.4431913434428103,22677.0,1.97,-7.2,58.3,63.17,4.1,1.486,20.72,10.72,70.55,0.8500000000000001,4478.0,20862.0,,55.0,0.7,,,1.9,21.5,,0.6,4.0,11.6,16.0,,616.1014986,92.4,73.9,43.3,35.7,216.3,7807.0
47840,성주군,경상북도,경상북도 성주군,2019,-7.679200272634329,83.24434851755083,90.92354879018517,-338,3664,4002,7666,3664.0,4002.0,-338.0,0.7982456140350876,0.7938596491228069,1.5921052631578947,0.0,155.86565624553185,0.0013297144517098,44015.0,10.6923,71.4405771693822,5468.0,13455.0,12.42275536168666,30.56842966194111,433.1,55.9,0.4063916759568933,22915.0,1.921,-7.7,59.4,62.74,3.2,1.314,21.62,9.75,69.8,1.6,4436.0,21168.0,,52.38,0.7,,,2.0,22.2,,0.6,5.0,11.3,15.4,,616.1064446,92.5,76.6,46.5,35.2,216.3,7666.0
47840,성주군,경상북도,경상북도 성주군,2020,-5.896715345280325,90.04007923711245,95.93679458239278,-256,3909,4165,8074,3909.0,4165.0,-256.0,0.75,0.7894736842105263,1.5394736842105263,0.0,163.91737887852088,0.0013191820225059,43414.0,10.6785,70.46559321534636,5070.0,13943.0,11.677991477599909,32.11562823908788,472.7,56.8,0.3636233235315212,23516.0,1.846,-8.4,62.5,61.54,3.0,1.264,22.65,12.2,68.15,1.0,7235.0,,50.358,47.62,0.7,,,2.0,22.7,,0.6,6.0,11.1,14.9,,616.1021006,92.7,80.0,50.0,36.9,216.3,8074.0
47840,성주군,경상북도,경상북도 성주군,2021,-0.9103216469819336,79.45474067503851,80.36506232202045,-39,3404,3443,6847,3404.0,3443.0,-39.0,0.7543859649122806,0.7763157894736842,1.530701754385965,0.0,142.2276437914644,0.0012678971073541,42842.0,10.6653,69.53583490029948,4674.0,14402.0,10.90960016805546,33.61575986742292,497.0,57.9,0.3245382585751979,23621.0,1.814,-8.6,66.6,60.02,2.7,1.309,23.45,11.42,68.85,1.4,7485.0,,56.348,47.62,0.8,,,2.0,22.0,,0.6,6.0,10.6,14.5,,616.1139801,95.2,81.9,50.7,37.8,216.3,6847.0
47840,성주군,경상북도,경상북도 성주군,2022,4.9335150119813935,72.52267067612648,67.5891556641451,210,3087,2877,5964,3087.0,2877.0,210.0,0.7280701754385964,0.7763157894736842,1.5043859649122806,0.0,135.9925126118224,0.0013113781757199,42566.0,10.6588,69.08775471565554,4350.0,14964.0,10.219183874832618,35.1539925294242,540.0,58.6,0.2906976744186046,23918.0,1.78,-11.4,68.7,59.28,2.3,1.183,24.59,12.12,67.7,1.15,7567.0,,60.039,47.62,0.8,,,1.9,18.7,,0.7,6.0,11.5,13.9,,616.1149711,95.3,85.1,61.5,40.0,216.3,5964.0
