year,region_code,cluster
2021,43745,NS
2021,43750,NS
2021,43760,NS
2021,43770,NS
2021,43800,NS
2021,44130,LH
2021,44150,NS
2021,44180,NS
2021,44200,NS
2021,44210,NS
2021,44230,NS
2021,44250,NS
2021,44270,NS
2021,44710,NS
2021,44760,NS
2021,44770,NS
2021,44790,NS
2021,44800,NS
2021,44810,NS
2021,44825,NS
2021,46110,LH
2021,46130,NS
2021,46150,NS
2021,46170,NS
2021,46230,NS
2021,46710,NS
2021,46720,NS
2021,46730,NS
2021,46770,NS
2021,46780,NS
2021,46790,NS
2021,46800,NS
2021,46810,NS
2021,46820,LL
2021,46830,NS
2021,46840,NS
2021,46860,NS
2021,46870,NS
2021,46880,NS
2021,46890,NS
2021,46900,NS
2021,46910,LH
2021,47110,NS
2021,47130,NS
2021,47150,NS
2021,47170,NS
2021,47190,NS
2021,47210,NS
2021,47230,NS
2021,47250,NS
2021,47280,NS
2021,47290,NS
2021,47730,NS
2021,47750,NS
2021,47760,NS
2021,47770,NS
2021,47820,NS
2021,47830,NS
2021,47840,NS
2021,47850,NS
2021,47900,NS
2021,47920,NS
2021,47930,NS
2021,47940,NS
2021,48110,NS
2021,48170,NS
2021,48220,NS
2021,48240,NS
2021,48250,NS
2021,48270,NS
2021,48310,NS
2021,48330,NS
2021,48720,NS
2021,48730,NS
2021,48740,NS
2021,48820,NS
2021,48840,NS
2021,48850,NS
2021,48860,NS
2021,48870,NS
2021,48880,NS
2021,48890,NS
2021,50110,NS
2021,50130,NS
2021,51110,NS
2021,51130,NS
2021,51150,NS
2021,51170,NS
2021,51190,NS
2021,51210,HH
2021,51230,NS
2021,51720,LH
2021,51730,NS
2021,51750,NS
2021,51760,NS
2021,51770,NS
2021,51780,NS
2021,51790,NS
2021,51800,NS
2021,51810,NS
2021,51820,NS
2021,51830,NS
2021,52110,NS
2021,52130,NS
2021,52140,NS
2021,52180,NS
2021,52190,NS
2021,52210,NS
2021,52710,NS
2021,52720,NS
2021,52730,NS
2021,52740,NS
2021,52750,NS
2021,52770,NS
2021,52790,NS
2021,52800,NS
2022,11110,NS
2022,11140,NS
2022,11170,LL
2022,11200,NS
2022,11215,NS
2022,11230,NS
2022,11260,NS
2022,11290,NS
2022,11305,NS
2022,11320,NS
2022,11350,NS
2022,11380,NS
2022,11410,NS
2022,11440,NS
2022,11470,NS
2022,11500,LL
2022,11530,LL
2022,11545,NS
2022,11560,NS
2022,11590,NS
2022,11620,NS
2022,11650,NS
2022,11680,NS
2022,11710,NS
2022,11740,NS
2022,26110,NS
2022,26140,NS
2022,26170,NS
2022,26200,NS
2022,26230,NS
2022,26260,HL
2022,26290,NS
2022,26320,NS
2022,26350,NS
2022,26380,NS
2022,26410,NS
2022,26440,LL
2022,26470,NS
2022,26500,NS
2022,26530,NS
2022,26710,HL
2022,27110,HL
2022,27140,LH
2022,27170,NS
2022,27200,NS
2022,27230,NS
2022,27260,LH
2022,27290,NS
2022,27710,NS
2022,27720,NS
2022,28110,HL
2022,28140,LH
2022,28177,NS
2022,28185,NS
2022,28200,NS
2022,28237,NS
2022,28245,NS
2022,28260,HL
2022,28710,NS
2022,28720,NS
2022,29110,NS
2022,29140,NS
2022,29155,NS
2022,29170,NS
2022,29200,NS
2022,30110,NS
2022,30140,NS
2022,30170,NS
2022,30200,NS
2022,30230,NS
2022,31110,NS
2022,31140,LL
2022,31170,NS
2022,31200,LL
2022,31710,NS
2022,36110,NS
2022,41110,NS
2022,41130,NS
2022,41150,NS
2022,41170,NS
2022,41190,LL
2022,41210,NS
2022,41220,NS
2022,41250,NS
2022,41270,NS
2022,41280,NS
2022,41290,NS
2022,41310,NS
2022,41360,NS
2022,41370,LH
2022,41390,HL
2022,41410,LL
2022,41430,NS
2022,41450,NS
2022,41460,NS
2022,41480,NS
2022,41500,NS
2022,41550,NS
2022,41570,LH
2022,41590,NS
2022,41610,NS
2022,41630,NS
2022,41650,NS
2022,41670,NS
2022,41800,NS
2022,41820,NS
2022,41830,NS
2022,43110,NS
2022,43130,NS
2022,43150,NS
2022,43720,NS
2022,43730,NS
2022,43740,NS
2022,43745,NS
2022,43750,NS
2022,43760,NS
2022,43770,NS
2022,43800,NS
2022,44130,LH
2022,44150,HH
2022,44180,NS
2022,44200,NS
2022,44210,NS
2022,44230,NS
2022,44250,NS
2022,44270,HH
2022,44710,NS
2022,44760,NS
2022,44770,NS
2022,44790,NS
2022,44800,NS
2022,44810,NS
2022,44825,NS
2022,46110,NS
2022,46130,NS
2022,46150,NS
2022,46170,NS
2022,46230,NS
2022,46710,NS
2022,46720,NS
2022,46730,NS
2022,46770,NS
2022,46780,NS
2022,46790,NS
2022,46800,NS
2022,46810,NS
2022,46820,NS
2022,46830,NS
2022,46840,NS
2022,46860,NS
2022,46870,NS
2022,46880,NS
2022,46890,NS
2022,46900,NS
2022,46910,NS
2022,47110,NS
2022,47130,NS
2022,47150,NS
2022,47170,NS
2022,47190,NS
2022,47210,NS
2022,47230,NS
2022,47250,NS
2022,47280,NS
2022,47290,NS
2022,47730,NS
2022,47750,NS
2022,47760,NS
2022,47770,NS
2022,47820,NS
2022,47830,NS
2022,47840,NS
2022,47850,NS
2022,47900,NS
2022,47920,NS
2022,47930,NS
2022,47940,NS
2022,48110,NS
2022,48170,NS
2022,48220,NS
2022,48240,NS
2022,48250,NS
2022,48270,NS
2022,48310,NS
2022,48330,NS
2022,48720,NS
2022,48730,NS
2022,48740,NS
2022,48820,NS
2022,48840,NS
2022,48850,NS
2022,48860,NS
2022,48870,NS
2022,48880,NS
2022,48890,NS
2022,50110,NS
2022,50130,NS
2022,51110,NS
2022,51130,NS
2022,51150,NS
2022,51170,NS
2022,51190,NS
2022,51210,NS
2022,51230,HL
2022,51720,NS
2022,51730,NS
2022,51750,NS
2022,51760,NS
2022,51770,NS
2022,51780,LL
2022,51790,NS
2022,51800,NS
2022,51810,NS
2022,51820,NS
2022,51830,NS
2022,52110,NS
2022,52130,NS
2022,52140,NS
2022,52180,NS
2022,52190,NS
2022,52210,NS
2022,52710,NS
2022,52720,NS
2022,52730,NS
2022,52740,NS
2022,52750,NS
2022,52770,NS
2022,52790,NS
2022,52800,NS
2023,11110,NS
2023,11140,NS
2023,11170,NS
2023,11200,NS
2023,11215,NS
2023,11230,NS
2023,11260,NS
2023,11290,NS
2023,11305,NS
2023,11320,LH
2023,11350,LL
2023,11380,NS
2023,11410,NS
2023,11440,NS
2023,11470,NS
2023,11500,LL
2023,11530,LL
2023,11545,LL
2023,11560,LL
2023,11590,NS
2023,11620,NS
2023,11650,NS
2023,11680,NS
2023,11710,NS
2023,11740,NS
2023,26110,NS
2023,26140,NS
2023,26170,NS
2023,26200,LL
2023,26230,NS
2023,26260,NS
2023,26290,NS
2023,26320,NS
2023,26350,NS
2023,26380,NS
2023,26410,NS
2023,26440,NS
2023,26470,NS
2023,26500,NS
2023,26530,NS
2023,26710,HL
2023,27110,NS
2023,27140,NS
2023,27170,NS
2023,27200,LH
2023,27230,LH
2023,27260,LH
2023,27290,LH
2023,27710,NS
2023,27720,NS
2023,28110,NS
2023,28140,HH
2023,28177,HH
2023,28185,NS
2023,28200,NS
2023,28237,NS
2023,28245,NS
2023,28260,NS
2023,28710,NS
2023,28720,NS
2023,29110,NS
2023,29140,NS
2023,29155,NS
2023,29170,NS
2023,29200,NS
2023,30110,NS
2023,30140,NS
2023,30170,NS
2023,30200,NS
2023,30230,NS
2023,31110,HL
2023,31140,NS
2023,31170,NS
2023,31200,NS
2023,31710,NS
2023,36110,NS
2023,41110,NS
2023,41130,NS
2023,41150,NS
2023,41170,NS
2023,41190,LL
2023,41210,NS
2023,41220,NS
2023,41250,LH
2023,41270,NS
2023,41280,NS
2023,41290,NS
2023,41310,NS
2023,41360,NS
2023,41370,LH
2023,41390,HL
2023,41410,LL
2023,41430,NS
2023,41450,NS
2023,41460,NS
2023,41480,HH
2023,41500,NS
2023,41550,NS
2023,41570,NS
2023,41590,NS
2023,41610,NS
2023,41630,HL
2023,41650,NS
2023,41670,NS
2023,41800,NS
2023,41820,NS
2023,41830,NS
2023,43110,NS
2023,43130,NS
2023,43150,NS
2023,43720,NS
2023,43730,NS
2023,43740,NS
2023,43745,NS
2023,43750,NS
2023,43760,NS
2023,43770,NS
2023,43800,NS
2023,44130,NS
2023,44150,HH
2023,44180,NS
2023,44200,NS
2023,44210,NS
2023,44230,LH
2023,44250,NS
2023,44270,HH
2023,44710,NS
2023,44760,NS
2023,44770,NS
2023,44790,NS
2023,44800,NS
2023,44810,NS
2023,44825,NS
2023,46110,NS
2023,46130,NS
2023,46150,NS
2023,46170,NS
2023,46230,NS
2023,46710,NS
2023,46720,NS
2023,46730,NS
2023,46770,NS
2023,46780,NS
2023,46790,NS
2023,46800,NS
2023,46810,NS
2023,46820,NS
2023,46830,NS
2023,46840,NS
2023,46860,NS
2023,46870,NS
2023,46880,NS
2023,46890,NS
2023,46900,NS
2023,46910,NS
2023,47110,NS
2023,47130,NS
2023,47150,NS
2023,47170,NS
2023,47190,NS
2023,47210,NS
2023,47230,NS
2023,47250,NS
2023,47280,NS
2023,47290,NS
2023,47730,NS
2023,47750,NS
2023,47760,NS
2023,47770,NS
2023,47820,NS
2023,47830,NS
2023,47840,NS
2023,47850,NS
2023,47900,NS
2023,47920,NS
2023,47930,NS
2023,47940,NS
2023,48110,NS
2023,48170,NS
2023,48220,NS
2023,48240,NS
2023,48250,NS
2023,48270,NS
2023,48310,NS
2023,48330,NS
2023,48720,NS
2023,48730,NS
2023,48740,NS
2023,48820,NS
2023,48840,NS
2023,48850,NS
2023,48860,NS
2023,48870,NS
2023,48880,NS
2023,48890,NS
2023,50110,NS
2023,50130,NS
2023,51110,NS
2023,51130,NS
2023,51150,NS
2023,51170,NS
2023,51190,NS
2023,51210,NS
2023,51230,NS
2023,51720,NS
2023,51730,NS
2023,51750,NS
2023,51760,NS
2023,51770,NS
2023,51780,LL
2023,51790,NS
2023,51800,NS
2023,51810,NS
2023,51820,NS
2023,51830,NS
2023,52110,LH
2023,52130,NS
2023,52140,NS
2023,52180,NS
2023,52190,NS
2023,52210,NS
2023,52710,NS
2023,52720,NS
2023,52730,NS
2023,52740,NS
2023,52750,NS
2023,52770,NS
2023,52790,NS
2023,52800,NS
2024,11110,NS
2024,11140,LL
2024,11170,NS
2024,11200,NS
2024,11215,NS
2024,11230,NS
2024,11260,NS
2024,11290,NS
2024,11305,NS
2024,11320,NS
2024,11350,NS
2024,11380,NS
2024,11410,NS
2024,11440,LL
2024,11470,NS
2024,11500,NS
2024,11530,NS
2024,11545,NS
2024,11560,LL
2024,11590,LL
2024,11620,NS
2024,11650,NS
2024,11680,HL
2024,11710,NS
2024,11740,NS
2024,26110,NS
2024,26140,HL
2024,26170,NS
2024,26200,LL
2024,26230,NS
2024,26260,NS
2024,26290,NS
2024,26320,NS
2024,26350,NS
2024,26380,NS
2024,26410,NS
2024,26440,HL
2024,26470,NS
2024,26500,NS
2024,26530,NS
2024,26710,NS
2024,27110,NS
2024,27140,NS
2024,27170,NS
2024,27200,LH
2024,27230,NS
2024,27260,HH
2024,27290,LH
2024,27710,NS
2024,27720,NS
2024,28110,NS
2024,28140,LH
2024,28177,NS
2024,28185,HH
2024,28200,NS
2024,28237,NS
2024,28245,NS
2024,28260,NS
2024,28710,NS
2024,28720,NS
2024,29110,NS
2024,29140,NS
2024,29155,NS
2024,29170,NS
2024,29200,NS
2024,30110,NS
2024,30140,NS
2024,30170,NS
2024,30200,NS
2024,30230,NS
2024,31110,NS
2024,31140,NS
2024,31170,NS
2024,31200,NS
2024,31710,NS
2024,36110,NS
2024,41110,NS
2024,41130,NS
2024,41150,NS
2024,41170,NS
2024,41190,NS
2024,41210,NS
2024,41220,HH
2024,41250,LH
2024,41270,NS
2024,41280,NS
2024,41290,NS
2024,41310,NS
2024,41360,NS
2024,41370,NS
2024,41390,NS
2024,41410,NS
2024,41430,NS
2024,41450,NS
2024,41460,NS
2024,41480,HH
2024,41500,HH
2024,41550,NS
2024,41570,NS
2024,41590,NS
2024,41610,NS
2024,41630,NS
2024,41650,NS
2024,41670,NS
2024,41800,LH
2024,41820,NS
2024,41830,NS
2024,43110,NS
2024,43130,NS
2024,43150,NS
2024,43720,NS
2024,43730,NS
2024,43740,NS
2024,43745,NS
2024,43750,NS
2024,43760,NS
2024,43770,NS
2024,43800,NS
2024,44130,HH
2024,44150,NS
2024,44180,NS
2024,44200,NS
2024,44210,NS
2024,44230,NS
2024,44250,NS
2024,44270,NS
2024,44710,NS
2024,44760,NS
2024,44770,NS
2024,44790,NS
2024,44800,NS
2024,44810,NS
2024,44825,NS
2024,46110,NS
2024,46130,NS
2024,46150,NS
2024,46170,NS
2024,46230,NS
2024,46710,NS
2024,46720,NS
2024,46730,NS
2024,46770,NS
2024,46780,NS
2024,46790,NS
2024,46800,NS
2024,46810,NS
2024,46820,NS
2024,46830,NS
2024,46840,NS
2024,46860,NS
2024,46870,NS
2024,46880,NS
2024,46890,NS
2024,46900,NS
2024,46910,HH
2024,47110,NS
2024,47130,NS
2024,47150,NS
2024,47170,NS
2024,47190,LL
2024,47210,NS
2024,47230,NS
2024,47250,NS
2024,47280,NS
2024,47290,NS
2024,47730,NS
2024,47750,NS
2024,47760,NS
2024,47770,NS
2024,47820,NS
2024,47830,NS
2024,47840,NS
2024,47850,NS
2024,47900,NS
2024,47920,NS
2024,47930,NS
2024,47940,NS
2024,48110,NS
2024,48170,NS
2024,48220,NS
2024,48240,NS
2024,48250,NS
2024,48270,NS
2024,48310,NS
2024,48330,HL
2024,48720,NS
2024,48730,NS
2024,48740,NS
2024,48820,NS
2024,48840,NS
2024,48850,NS
2024,48860,NS
2024,48870,NS
2024,48880,NS
2024,48890,NS
2024,50110,NS
2024,50130,NS
2024,51110,NS
2024,51130,NS
2024,51150,NS
2024,51170,NS
2024,51190,NS
2024,51210,NS
2024,51230,NS
2024,51720,NS
2024,51730,NS
2024,51750,NS
2024,51760,NS
2024,51770,NS
2024,51780,NS
2024,51790,NS
2024,51800,NS
2024,51810,NS
2024,51820,NS
2024,51830,NS
2024,52110,NS
2024,52130,NS
2024,52140,NS
2024,52180,NS
2024,52190,NS
2024,52210,NS
2024,52710,NS
2024,52720,NS
2024,52730,NS
2024,52740,NS
2024,52750,NS
2024,52770,NS
2024,52790,NS
2024,52800,NS
2025,11110,NS
2025,11140,NS
2025,11170,NS
2025,11200,NS
2025,11215,NS
2025,11230,NS
2025,11260,NS
2025,11290,NS
2025,11305,NS
2025,11320,NS
2025,11350,NS
2025,11380,NS
2025,11410,LL
2025,11440,LL
2025,11470,LL
2025,11500,LL
2025,11530,NS
2025,11545,NS
2025,11560,LL
2025,11590,NS
2025,11620,LL
2025,11650,HL
2025,11680,NS
2025,11710,NS
2025,11740,NS
2025,26110,NS
2025,26140,NS
2025,26170,NS
2025,26200,NS
2025,26230,HL
2025,26260,NS
2025,26290,NS
2025,26320,NS
2025,26350,NS
2025,26380,NS
2025,26410,NS
2025,26440,HL
2025,26470,NS
2025,26500,NS
2025,26530,NS
2025,26710,NS
2025,27110,NS
2025,27140,NS
2025,27170,NS
2025,27200,NS
2025,27230,NS
2025,27260,NS
2025,27290,NS
2025,27710,NS
2025,27720,NS
2025,28110,NS
2025,28140,LH
2025,28177,NS
2025,28185,NS
2025,28200,NS
2025,28237,NS
2025,28245,NS
2025,28260,NS
2025,28710,NS
2025,28720,NS
2025,29110,NS
2025,29140,NS
2025,29155,NS
2025,29170,NS
2025,29200,NS
2025,30110,NS
2025,30140,NS
2025,30170,NS
2025,30200,NS
2025,30230,NS
2025,31110,NS
2025,31140,NS
2025,31170,NS
2025,31200,NS
2025,31710,NS
2025,36110,NS
2025,41110,NS
2025,41130,NS
2025,41150,NS
2025,41170,NS
2025,41190,NS
2025,41210,NS
2025,41220,NS
2025,41250,HH
2025,41270,NS
2025,41280,NS
2025,41290,NS
2025,41310,NS
2025,41360,NS
2025,41370,NS
2025,41390,NS
2025,41410,NS
2025,41430,HL
2025,41450,NS
2025,41460,NS
2025,41480,NS
2025,41500,NS
2025,41550,NS
2025,41570,NS
2025,41590,NS
2025,41610,NS
2025,41630,NS
2025,41650,NS
2025,41670,NS
2025,41800,NS
2025,41820,NS
2025,41830,NS
2025,43110,NS
2025,43130,HH
2025,43150,NS
2025,43720,HH
2025,43730,NS
2025,43740,NS
2025,43745,LH
2025,43750,NS
2025,43760,NS
2025,43770,NS
2025,43800,NS
2025,44130,NS
2025,44150,NS
2025,44180,NS
2025,44200,NS
2025,44210,NS
2025,44230,NS
2025,44250,NS
2025,44270,NS
2025,44710,NS
2025,44760,NS
2025,44770,NS
2025,44790,NS
2025,44800,NS
2025,44810,NS
2025,44825,NS
2025,46110,NS
2025,46130,NS
2025,46150,NS
2025,46170,NS
2025,46230,NS
2025,46710,LH
2025,46720,NS
2025,46730,NS
2025,46770,NS
2025,46780,NS
2025,46790,NS
2025,46800,NS
2025,46810,NS
2025,46820,NS
2025,46830,NS
2025,46840,NS
2025,46860,LH
2025,46870,NS
2025,46880,NS
2025,46890,NS
2025,46900,NS
2025,46910,NS
2025,47110,NS
2025,47130,NS
2025,47150,NS
2025,47170,NS
2025,47190,NS
2025,47210,NS
2025,47230,NS
2025,47250,NS
2025,47280,NS
2025,47290,NS
2025,47730,NS
2025,47750,NS
2025,47760,NS
2025,47770,NS
2025,47820,NS
2025,47830,NS
2025,47840,NS
2025,47850,NS
2025,47900,NS
2025,47920,NS
2025,47930,NS
2025,47940,NS
2025,48110,NS
2025,48170,NS
2025,48220,NS
2025,48240,NS
2025,48250,NS
2025,48270,NS
2025,48310,NS
2025,48330,NS
2025,48720,NS
2025,48730,NS
2025,48740,NS
2025,48820,NS
2025,48840,NS
2025,48850,NS
2025,48860,NS
2025,48870,NS
2025,48880,NS
2025,48890,NS
2025,50110,NS
2025,50130,NS
2025,51110,NS
2025,51130,NS
2025,51150,NS
2025,51170,NS
2025,51190,NS
2025,51210,NS
2025,51230,NS
2025,51720,NS
2025,51730,NS
2025,51750,NS
2025,51760,NS
2025,51770,NS
2025,51780,NS
2025,51790,NS
2025,51800,LL
2025,51810,NS
2025,51820,HL
2025,51830,NS
2025,52110,NS
2025,52130,NS
2025,52140,NS
2025,52180,HH
2025,52190,LH
2025,52210,NS
2025,52710,NS
2025,52720,NS
2025,52730,NS
2025,52740,NS
2025,52750,LH
2025,52770,NS
2025,52790,NS
2025,52800,NS
